Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   11996/11996       std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> >, true>::_S_get(std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> >, true>&) [660]
-----------------------------------------------
                0.00    0.00   11996/11996       std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> > >::_M_node_allocator() [659]
[660]    0.0    0.00    0.00   11996         std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> >, true>::_S_get(std::__detail::_Hashtable_ebo_helper<0, std::allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> >, true>&) [660]
-----------------------------------------------
                0.00    0.00   10684/10684       std::vector<Coord, std::allocator<Coord> >::_M_move_assign(std::vector<Coord, std::allocator<Coord> >&&, std::integral_constant<bool, true>) [220]
[661]    0.0    0.00    0.00   10684         std::_Vector_base<Coord, std::allocator<Coord> >::_Vector_impl::_M_swap_data(std::_Vector_base<Coord, std::allocator<Coord> >::_Vector_impl&) [661]
                0.00    0.00   32052/32052       std::enable_if<std::__and_<std::__not_<std::__is_tuple_like<Coord*> >, std::is_move_constructible<Coord*>, std::is_move_assignable<Coord*> >::value, void>::type std::swap<Coord*>(Coord*&, Coord*&) [625]
-----------------------------------------------
                0.00    0.00       7/10528       std::pair<std::__detail::_Node_iterator<int, true, false>, bool> std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert<int, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > >(int&&, std::__detail::_AllocNode<std::allocator<std::__detail::_Hash_node<int, false> > > const&, std::integral_constant<bool, true>) [359]
                0.00    0.00      52/10528       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<int, false>*) [255]
                0.00    0.00   10469/10528       std::__detail::_Equal_helper<int, int, std::__detail::_Identity, std::equal_to<int>, unsigned long, false>::_S_equals(std::equal_to<int> const&, std::__detail::_Identity const&, int const&, unsigned long, std::__detail::_Hash_node<int, false>*) [668]
[662]    0.0    0.00    0.00   10528         int& std::__detail::_Identity::operator()<int&>(int&) const [662]
                0.00    0.00   10528/10528       int& std::forward<int&>(std::remove_reference<int&>::type&) [663]
-----------------------------------------------
                0.00    0.00   10528/10528       int& std::__detail::_Identity::operator()<int&>(int&) const [662]
[663]    0.0    0.00    0.00   10528         int& std::forward<int&>(std::remove_reference<int&>::type&) [663]
-----------------------------------------------
                0.00    0.00      52/10521       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::_M_insert_unique_node(unsigned long, unsigned long, std::__detail::_Hash_node<int, false>*) [255]
                0.00    0.00   10469/10521       std::__detail::_Equal_helper<int, int, std::__detail::_Identity, std::equal_to<int>, unsigned long, false>::_S_equals(std::equal_to<int> const&, std::__detail::_Identity const&, int const&, unsigned long, std::__detail::_Hash_node<int, false>*) [668]
[664]    0.0    0.00    0.00   10521         std::__detail::_Hash_node_value_base<int>::_M_v() [664]
                0.00    0.00   10521/16507       std::__detail::_Hash_node_value_base<int>::_M_valptr() [643]
-----------------------------------------------
                0.00    0.00   10469/10469       std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<int, false>*) const [666]
[665]    0.0    0.00    0.00   10469         std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [665]
                0.00    0.00   10469/10469       std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true> const&) [669]
-----------------------------------------------
                0.00    0.00   10469/10469       std::_Hashtable<int, int, std::allocator<int>, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, true, true> >::count(int const&) const [245]
[666]    0.0    0.00    0.00   10469         std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<int, false>*) const [666]
                0.00    0.00   10469/26968       std::__detail::_Hash_code_base<int, int, std::__detail::_Identity, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, false>::_M_extract() const [636]
                0.00    0.00   10469/10469       std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [665]
                0.00    0.00   10469/10469       std::__detail::_Equal_helper<int, int, std::__detail::_Identity, std::equal_to<int>, unsigned long, false>::_S_equals(std::equal_to<int> const&, std::__detail::_Identity const&, int const&, unsigned long, std::__detail::_Hash_node<int, false>*) [668]
-----------------------------------------------
                0.00    0.00   10469/10469       std::__detail::_Equal_helper<int, int, std::__detail::_Identity, std::equal_to<int>, unsigned long, false>::_S_equals(std::equal_to<int> const&, std::__detail::_Identity const&, int const&, unsigned long, std::__detail::_Hash_node<int, false>*) [668]
[667]    0.0    0.00    0.00   10469         std::equal_to<int>::operator()(int const&, int const&) const [667]
-----------------------------------------------
                0.00    0.00   10469/10469       std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_equals(int const&, unsigned long, std::__detail::_Hash_node<int, false>*) const [666]
[668]    0.0    0.00    0.00   10469         std::__detail::_Equal_helper<int, int, std::__detail::_Identity, std::equal_to<int>, unsigned long, false>::_S_equals(std::equal_to<int> const&, std::__detail::_Identity const&, int const&, unsigned long, std::__detail::_Hash_node<int, false>*) [668]
                0.00    0.00   10469/10521       std::__detail::_Hash_node_value_base<int>::_M_v() [664]
                0.00    0.00   10469/10528       int& std::__detail::_Identity::operator()<int&>(int&) const [662]
                0.00    0.00   10469/10469       std::equal_to<int>::operator()(int const&, int const&) const [667]
-----------------------------------------------
                0.00    0.00   10469/10469       std::__detail::_Hashtable_base<int, int, std::__detail::_Identity, std::equal_to<int>, std::hash<int>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, true, true> >::_M_eq() const [665]
[669]    0.0    0.00    0.00   10469         std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::equal_to<int>, true> const&) [669]
-----------------------------------------------
                0.00    0.00    2994/8982        std::__detail::_Hash_node<std::pair<Move const, int>, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [186]
                0.00    0.00    2994/8982        void std::allocator_traits<std::allocator<std::pair<Move const, int> > >::construct<std::pair<Move const, int>, std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::allocator<std::pair<Move const, int> >&, std::pair<Move const, int>*, std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [188]
                0.00    0.00    2994/8982        void __gnu_cxx::new_allocator<std::pair<Move const, int> >::construct<std::pair<Move const, int>, std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::pair<Move const, int>*, std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [187]
[670]    0.0    0.00    0.00    8982         std::piecewise_construct_t const& std::forward<std::piecewise_construct_t const&>(std::remove_reference<std::piecewise_construct_t const&>::type&) [670]
-----------------------------------------------
                0.00    0.00    2994/8982        std::__detail::_Hash_node<std::pair<Move const, int>, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [186]
                0.00    0.00    2994/8982        void std::allocator_traits<std::allocator<std::pair<Move const, int> > >::construct<std::pair<Move const, int>, std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::allocator<std::pair<Move const, int> >&, std::pair<Move const, int>*, std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [188]
                0.00    0.00    2994/8982        void __gnu_cxx::new_allocator<std::pair<Move const, int> >::construct<std::pair<Move const, int>, std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::pair<Move const, int>*, std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [187]
[671]    0.0    0.00    0.00    8982         std::tuple<>&& std::forward<std::tuple<> >(std::remove_reference<std::tuple<> >::type&) [671]
-----------------------------------------------
                0.00    0.00    2994/8982        std::__detail::_Hash_node<std::pair<Move const, int>, true>* std::__detail::_Hashtable_alloc<std::allocator<std::__detail::_Hash_node<std::pair<Move const, int>, true> > >::_M_allocate_node<std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [186]
                0.00    0.00    2994/8982        void std::allocator_traits<std::allocator<std::pair<Move const, int> > >::construct<std::pair<Move const, int>, std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::allocator<std::pair<Move const, int> >&, std::pair<Move const, int>*, std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [188]
                0.00    0.00    2994/8982        void __gnu_cxx::new_allocator<std::pair<Move const, int> >::construct<std::pair<Move const, int>, std::piecewise_construct_t const&, std::tuple<Move const&>, std::tuple<> >(std::pair<Move const, int>*, std::piecewise_construct_t const&, std::tuple<Move const&>&&, std::tuple<>&&) [187]
[672]    0.0    0.00    0.00    8982         std::tuple<Move const&>&& std::forward<std::tuple<Move const&> >(std::remove_reference<std::tuple<Move const&> >::type&) [672]
-----------------------------------------------
                0.00    0.00    8113/8113        BitBoardPre::bfs(SimplePieceInfo const&) [12]
[673]    0.0    0.00    0.00    8113         BitBoardPre::addMove(int, int, MoveDirection) [673]
-----------------------------------------------
